date,serial_number,model,failure,smart_7_raw,smart_9_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_7_norm,smart_9_norm,smart_240_norm,smart_241_norm,smart_242_norm
2020-02-27,Z304JMDW,ST4000DM000,0,907859822.0,38512.0,38423.0,54672209848.0,203247449601.0,0.1329706348313898,-1.4745595102110047,-1.4764294150968362,-1.6161949432905673,-1.4903898819984185
2020-02-28,Z304JMDW,ST4000DM000,0,909270674.0,38535.0,38447.0,54693188656.0,203522674583.0,0.13832856062692614,-1.4206028310386603,-1.4201112112484315,-1.547257402263594,-1.429920373660163
2020-02-29,Z304JMDW,ST4000DM000,0,913102759.0,38559.0,38471.0,54709671656.0,203860796927.0,0.152881488270781,-1.3643002092936052,-1.363793007400027,-1.4930933387597192,-1.3556317253286008
2020-03-01,Z304JMDW,ST4000DM000,0,914911998.0,38583.0,38495.0,54728485344.0,204164253673.0,0.1597523495010095,-1.3079975875485501,-1.3074748035516226,-1.4312705036220568,-1.28895943381203
2020-03-02,Z304JMDW,ST4000DM000,0,916646630.0,38607.0,38518.0,54759257888.0,204319924499.0,0.16633987926214872,-1.2516949658034948,-1.2535031915302348,-1.3301501961906557,-1.25475709417547
2020-03-03,Z304JMDW,ST4000DM000,0,918533708.0,38631.0,38542.0,54803315200.0,204592893937.0,0.17350634597473738,-1.1953923440584397,-1.1971849876818303,-1.1853753951848902,-1.1947831499961223
2020-03-04,Z304JMDW,ST4000DM000,0,920695218.0,38667.0,38578.0,54848885656.0,204935081780.0,0.18171501009139154,-1.1109384114408571,-1.1127076819092234,-1.035628318033611,-1.1196012734267267
2020-03-05,Z304JMDW,ST4000DM000,0,921810860.0,38690.0,38602.0,54869746968.0,205176473108.0,0.1859518308567048,-1.0569817322685127,-1.056389478060819,-0.96707687545992,-1.0665653360085217
2020-03-06,Z304JMDW,ST4000DM000,0,924127474.0,38715.0,38626.0,54888547960.0,205470020613.0,0.19474952608547483,-0.998333167950747,-1.0000712742124145,-0.9052957600911252,-1.002070197622895
2020-03-07,Z304JMDW,ST4000DM000,0,926637994.0,38739.0,38650.0,54911709680.0,205789293553.0,0.2042836089433578,-0.9420305462056919,-0.9437530703640099,-0.8291850476638384,-0.9319229400330683
2020-03-08,Z304JMDW,ST4000DM000,0,928368010.0,38762.0,38674.0,54936232488.0,206010672893.0,0.2108536087399988,-0.8880738670333475,-0.8874348665156053,-0.7486017236448289,-0.8832838239587597
2020-03-09,Z304JMDW,ST4000DM000,0,930172666.0,38786.0,38698.0,54965280136.0,206207010630.0,0.21770706532826564,-0.8317712452882924,-0.8311166626672009,-0.6531495213206037,-0.8401465827884224
2020-03-10,Z304JMDW,ST4000DM000,0,931342837.0,38810.0,38722.0,55002279408.0,206425719421.0,0.2221509682933453,-0.7754686235432373,-0.7747984588187963,-0.5315678360566869,-0.7920942113615281
2020-03-11,Z304JMDW,ST4000DM000,0,932206855.0,38834.0,38746.0,55015098552.0,206696148492.0,0.2254322085155711,-0.7191660017981822,-0.7184802549703918,-0.48944340909064205,-0.7326784096239475
2020-03-12,Z304JMDW,ST4000DM000,0,933781591.0,38846.0,38758.0,55018081968.0,206833680544.0,0.231412508813235,-0.6910146909256547,-0.6903211530461895,-0.47963973659883374,-0.7024613286571063
2020-03-13,Z304JMDW,ST4000DM000,0,936195310.0,38882.0,38794.0,55029017240.0,207311880013.0,0.24057897509975987,-0.606560758308072,-0.6058438472735826,-0.4437058188023073,-0.5973964229646249
2020-03-14,Z304JMDW,ST4000DM000,0,938364862.0,38906.0,38818.0,55037483032.0,207637229860.0,0.24881817993879152,-0.5502581365630169,-0.5495256434251782,-0.4158867509445996,-0.5259140119456401
2020-03-15,Z304JMDW,ST4000DM000,0,940142491.0,38930.0,38842.0,55047574096.0,207922718595.0,0.2555689973696726,-0.49395551481796185,-0.49320743957677365,-0.3827269480375034,-0.46318946086705914
2020-03-16,Z304JMDW,ST4000DM000,0,941805201.0,38954.0,38866.0,55058151848.0,208106048096.0,0.2618833923590097,-0.4376528930729068,-0.4368892357283691,-0.3479678610353655,-0.42291025107727437
2020-03-17,Z304JMDW,ST4000DM000,0,943463816.0,38978.0,38890.0,55065863608.0,208377354257.0,0.26818223596086416,-0.38135027132785165,-0.38057103187996455,-0.3226265846677963,-0.36330174444538144
2020-03-18,Z304JMDW,ST4000DM000,0,944523847.0,39002.0,38914.0,55079040872.0,208561814962.0,0.2722078654662752,-0.3250476495827966,-0.32425282803156,-0.2793253552736736,-0.32277399853357314
2020-03-19,Z304JMDW,ST4000DM000,0,946001644.0,39026.0,38938.0,55087761032.0,208823882219.0,0.2778200251165193,-0.2687450278377415,-0.2679346241831555,-0.25067041988545846,-0.2651953657103897
2020-03-20,Z304JMDW,ST4000DM000,0,948282095.0,39050.0,38962.0,55108021760.0,209098747765.0,0.28648038583355884,-0.21244240609268641,-0.21161642033475095,-0.1840925300579552,-0.20480482883047027
2020-03-21,Z304JMDW,ST4000DM000,0,950584852.0,39074.0,38986.0,55135694800.0,209400683022.0,0.29522545698996067,-0.15613978434763132,-0.15529821648634642,-0.09315736680458683,-0.13846682270871913
2020-03-22,Z304JMDW,ST4000DM000,0,952265365.0,39098.0,39010.0,55144981760.0,209622305857.0,0.3016074615889081,-0.09983716260257623,-0.09898001263794189,-0.06263989479112168,-0.0897742085005353
2020-03-23,Z304JMDW,ST4000DM000,0,953996461.0,39122.0,39034.0,55155208392.0,209818116330.0,0.30818156285037973,-0.04353454085752115,-0.04266180878953735,-0.029034607824018645,-0.046752812173252514
2020-03-24,Z304JMDW,ST4000DM000,0,955372286.0,39146.0,39058.0,55182148488.0,210031985990.0,0.31340646826756297,0.01276808088753394,0.013656395058867187,0.059492060291281144,0.0002363568138486871
2020-03-25,Z304JMDW,ST4000DM000,0,956581545.0,39158.0,39070.0,55203436680.0,210192499089.0,0.3179988138782893,0.040919391760061485,0.04181549698306945,0.12944625451385483,0.03550258921705307
2020-03-26,Z304JMDW,ST4000DM000,0,957447499.0,39182.0,39094.0,55214731664.0,210474729546.0,0.32128740635598924,0.09722201350511657,0.09813370083147399,0.16656220613984835,0.09751126607790281
2020-03-27,Z304JMDW,ST4000DM000,0,958267742.0,39206.0,39118.0,55224952912.0,210765602813.0,0.32440240433473405,0.15352463525017165,0.15445190467987852,0.2001498009806452,0.1614188493082367
2020-03-28,Z304JMDW,ST4000DM000,0,960757025.0,39230.0,39142.0,55233283384.0,211088855280.0,0.33385583644390643,0.20982725699522675,0.21077010852828307,0.22752419972027096,0.23244044628164728
2020-03-29,Z304JMDW,ST4000DM000,0,963208175.0,39254.0,39166.0,55245301536.0,211420297803.0,0.3431644526656851,0.2661298787402818,0.2670883123766876,0.2670165219994205,0.3052614753268993
2020-03-30,Z304JMDW,ST4000DM000,0,964791468.0,39278.0,39190.0,55257970112.0,211580220134.0,0.34917724947682627,0.32243250048533695,0.32340651622509214,0.30864617406322353,0.34039791046300105
2020-03-31,Z304JMDW,ST4000DM000,0,966555533.0,39302.0,39214.0,55269689888.0,211827089300.0,0.3558765555475572,0.378735122230392,0.37972472007349667,0.3471580160528607,0.394637380235753
2020-04-01,Z304JMDW,ST4000DM000,0,967998015.0,39326.0,39238.0,55281473000.0,212106135094.0,0.36135460109549333,0.4350377439754471,0.4360429239219012,0.3858779836947505,0.45594635678439405
2020-04-02,Z304JMDW,ST4000DM000,0,968891120.0,39350.0,39262.0,55292083104.0,212258097404.0,0.364746303639504,0.4913403657205022,0.4923611277703057,0.42074338118542076,0.4893339006943636
2020-04-03,Z304JMDW,ST4000DM000,0,970598604.0,39374.0,39285.0,55307119576.0,212539798707.0,0.37123073472729035,0.5476429874655573,0.5463327397916934,0.4701540724602031,0.5512263174614431
2020-04-04,Z304JMDW,ST4000DM000,0,973294220.0,39398.0,39309.0,55326655000.0,212841738129.0,0.38146774789469595,0.6039456092106124,0.602650943640098,0.5343485726186161,0.6175652386727345
2020-04-05,Z304JMDW,ST4000DM000,0,975325861.0,39422.0,39333.0,55340143296.0,213084396105.0,0.3891832146631233,0.6602482309556674,0.6589691474885024,0.5786718706288728,0.6708794705293332
2020-04-06,Z304JMDW,ST4000DM000,0,977291588.0,39446.0,39357.0,55357053000.0,213256636038.0,0.396648362956695,0.7165508527007225,0.715287351336907,0.6342381074357483,0.7087221982826012
2020-04-07,Z304JMDW,ST4000DM000,0,978733937.0,39470.0,39381.0,55371570080.0,213510745562.0,0.4021259034168326,0.7728534744457777,0.7716055551853116,0.681942047435192,0.7645524425746988
2020-04-08,Z304JMDW,ST4000DM000,0,981234991.0,39505.0,39417.0,55405801792.0,213855725107.0,0.4116240376950059,0.8549614644906497,0.8560828609579183,0.794429375143398,0.8403476822412241
2020-04-09,Z304JMDW,ST4000DM000,0,982087782.0,39529.0,39441.0,55418268280.0,214113596933.0,0.4148626416712566,0.9112640862357048,0.9124010648063229,0.835394954692163,0.8970045395482696
2020-04-10,Z304JMDW,ST4000DM000,0,984083228.0,39553.0,39465.0,55436020128.0,214443146711.0,0.42244065240306955,0.9675667079807598,0.9687192686547275,0.8937285239685772,0.9694097147755726
2020-04-11,Z304JMDW,ST4000DM000,0,986251921.0,39577.0,39488.0,55455727880.0,214760150377.0,0.4306765950584998,1.023869329725815,1.022690880676115,0.9584893036110341,1.0390583915967944
2020-04-12,Z304JMDW,ST4000DM000,0,988289590.0,39601.0,39512.0,55477803696.0,215078458614.0,0.4384149540769261,1.08017195147087,1.0790090845245197,1.0310316745219033,1.1089936948949772
2020-04-13,Z304JMDW,ST4000DM000,0,989995950.0,39625.0,39536.0,55497935064.0,215240148754.0,0.44489511660316655,1.1364745732159252,1.1353272883729242,1.0971844801259727,1.1445185342387536
2020-04-14,Z304JMDW,ST4000DM000,0,991719629.0,39648.0,39560.0,55514397168.0,215500194017.0,0.4514410506751488,1.1904312523882696,1.1916454922213287,1.1512798782005582,1.2016529160271856
2020-04-15,Z304JMDW,ST4000DM000,0,992993512.0,39672.0,39584.0,55538181624.0,215721435064.0,0.4562788157888497,1.2467338741333247,1.2479636960697333,1.2294369360898454,1.2502616478331192
2020-04-16,Z304JMDW,ST4000DM000,0,994342165.0,39696.0,39608.0,55560587104.0,215934104124.0,0.4614005313890172,1.3030364958783798,1.3042818999181378,1.3030626014150166,1.2969870337465208
2020-04-17,Z304JMDW,ST4000DM000,0,996064739.0,39720.0,39631.0,55576064056.0,216153811934.0,0.4679422690548533,1.3593391176234348,1.3582535119395254,1.3539207347023081,1.345258899011916
2020-04-18,Z304JMDW,ST4000DM000,0,998023048.0,39744.0,39655.0,55591586312.0,216453928694.0,0.47537924636128304,1.41564173936849,1.41457171578793,1.4049277394773734,1.411197364297274
2020-04-19,Z304JMDW,ST4000DM000,0,92973.0,39768.0,39679.0,55606366384.0,216720480166.0,-3.3144125184616864,1.471944361113545,1.4708899196363345,1.4534958859555536,1.4697612211882822
2020-04-20,Z304JMDW,ST4000DM000,0,2715245.0,39792.0,39703.0,55624186192.0,216862340632.0,-3.3044540403281095,1.5282469828586,1.527208123484739,1.5120527756078534,1.5009292952828637
2020-04-21,Z304JMDW,ST4000DM000,0,4240056.0,39816.0,39727.0,55643293912.0,217130457068.0,-3.2986633378375454,1.5845496046036551,1.5835263273331437,1.574841816407117,1.5598369894336996
2020-04-22,Z304JMDW,ST4000DM000,0,4736950.0,39828.0,39739.0,55653805408.0,217219644153.0,-3.296776307036124,1.6127009154761827,1.611685429257346,1.6093831824730471,1.579432227994101
2020-04-23,Z304JMDW,ST4000DM000,1,5572600.0,39852.0,39763.0,55667645008.0,217462763318.0,-3.2936027986234486,1.6690035372212377,1.6680036331057504,1.6548608851526703,1.6328477873969072
2019-11-03,Z304JN82,ST4000DM000,0,758407848.0,35758.0,35665.0,51998764192.0,180034728244.0,-1.7441634646396045,-1.676929186814573,-1.6769719629153756,-1.7453844172912378,-1.7625519138378123
2019-11-04,Z304JN82,ST4000DM000,0,761404780.0,35782.0,35689.0,51999426248.0,180630328601.0,-1.6555172242779785,-1.6204775707853116,-1.6205215029648545,-1.7443134389888784,-1.6504498536143073
2019-11-05,Z304JN82,ST4000DM000,0,764837328.0,35806.0,35713.0,52002569512.0,181104182218.0,-1.553985899889965,-1.5640259547560504,-1.5640710430143334,-1.7392287217707156,-1.5612625888893137
2019-11-06,Z304JN82,ST4000DM000,0,767135706.0,35830.0,35737.0,52039157096.0,181410953788.0,-1.4860021856682633,-1.507574338726789,-1.5076205830638123,-1.6800426278454925,-1.50352299116943
2019-11-07,Z304JN82,ST4000DM000,0,769372550.0,35854.0,35761.0,52090435904.0,181614705627.0,-1.4198385854012368,-1.4511227226975278,-1.451170123113291,-1.5970911996598687,-1.4651734491354451
2019-11-08,Z304JN82,ST4000DM000,0,771180555.0,35877.0,35784.0,52125450456.0,181887021515.0,-1.3663596123030746,-1.3970232573361525,-1.3970717656607083,-1.5404497290609462,-1.4139189934965053
2019-11-09,Z304JN82,ST4000DM000,0,772828346.0,35901.0,35808.0,52188181328.0,182178327872.0,-1.3176196085086194,-1.340571641306891,-1.3406213057101872,-1.438972810491982,-1.3590902104172098
2019-11-10,Z304JN82,ST4000DM000,0,774042520.0,35925.0,35832.0,52234540488.0,182521034749.0,-1.2817055603270668,-1.2841200252776297,-1.2841708457596661,-1.3639796762622267,-1.2945869801673608
2019-11-11,Z304JN82,ST4000DM000,0,775144940.0,35949.0,35856.0,52284238480.0,182859455240.0,-1.2490970832913972,-1.2276684092483685,-1.227720385809145,-1.2835854632306423,-1.2308905202558196
2019-11-12,Z304JN82,ST4000DM000,0,777487611.0,35973.0,35880.0,52326214712.0,183222965503.0,-1.1798032265892062,-1.171216793219107,-1.1712699258586237,-1.2156823950811042,-1.1624717409254235
2019-11-13,Z304JN82,ST4000DM000,0,778405265.0,35985.0,35892.0,52354170424.0,183380695786.0,-1.1526599423729453,-1.1429909852044766,-1.143044695883363,-1.1704596934078129,-1.1327842340659597
2019-11-14,Z304JN82,ST4000DM000,0,780157684.0,36009.0,35916.0,52422611480.0,183730212834.0,-1.1008251473598185,-1.0865393691752152,-1.086594235932842,-1.0597456662461,-1.0669992144575218
2019-11-15,Z304JN82,ST4000DM000,0,782506019.0,36033.0,35940.0,52452488952.0,183995538200.0,-1.0313637552229202,-1.030087753145954,-1.0301437759823209,-1.0114142195990565,-1.0170604932855405
2019-11-16,Z304JN82,ST4000DM000,0,784543341.0,36057.0,35964.0,52483823752.0,184332099654.0,-0.9711018154438301,-0.9736361371166926,-0.9736933160317998,-0.960725318797952,-0.9537139355781911
2019-11-17,Z304JN82,ST4000DM000,0,786137484.0,36081.0,35988.0,52516554664.0,184602257974.0,-0.923948665639696,-0.9171845210874313,-0.9172428560812786,-0.9077779902208529,-0.9028655707265211
2019-11-18,Z304JN82,ST4000DM000,0,788216532.0,36105.0,36012.0,52543558312.0,184909720325.0,-0.8624525126634665,-0.86073290505817,-0.8607923961307575,-0.8640953997865771,-0.8449959563396673
2019-11-19,Z304JN82,ST4000DM000,0,790354103.0,36129.0,36036.0,52575344248.0,185181832643.0,-0.7992253080902426,-0.8042812890289087,-0.8043419361802363,-0.8126767165087436,-0.7937798160175863
2019-11-20,Z304JN82,ST4000DM000,0,792902523.0,36164.0,36072.0,52644780520.0,185639213724.0,-0.7238456024905244,-0.7219560156529027,-0.7196662462544546,-0.7003527730526976,-0.7076929611580385
2019-11-21,Z304JN82,ST4000DM000,0,794999498.0,36188.0,36095.0,52683481440.0,185886468067.0,-0.6618191868486879,-0.6655043996236414,-0.6655678888018719,-0.637748030249441,-0.661155512139167
2019-11-22,Z304JN82,ST4000DM000,0,797007313.0,36212.0,36119.0,52725066000.0,186178979212.0,-0.602430034511672,-0.6090527835943801,-0.6091174288513508,-0.5704785523303996,-0.6060999675824058
2019-11-23,Z304JN82,ST4000DM000,0,799696037.0,36236.0,36143.0,52775020272.0,186483718474.0,-0.522900277423399,-0.5526011675651188,-0.5526669689008296,-0.4896697666352813,-0.5487428845993435
2019-11-24,Z304JN82,ST4000DM000,0,801332154.0,36260.0,36167.0,52815085976.0,186743907194.0,-0.4745055788310578,-0.49614955153585744,-0.4962165089503085,-0.4248572739567763,-0.499770967077614
2019-11-25,Z304JN82,ST4000DM000,0,802957476.0,36284.0,36191.0,52858218064.0,187067248069.0,-0.42643018550313494,-0.43969793550659614,-0.43976604899978733,-0.3550844293885483,-0.43891274592988755
2019-11-26,Z304JN82,ST4000DM000,0,804986982.0,36308.0,36215.0,52919095560.0,187407536098.0,-0.3663994351586621,-0.38324631947733484,-0.3833155890492662,-0.256605634063107,-0.3748647837821822
2019-11-27,Z304JN82,ST4000DM000,0,805594644.0,36320.0,36227.0,52942159312.0,187570111793.0,-0.3484254031450474,-0.3550205114627042,-0.3550903590740056,-0.21929643670970833,-0.344265288436735
2019-11-28,Z304JN82,ST4000DM000,0,806591136.0,36344.0,36251.0,52977163680.0,187866321734.0,-0.3189501700231623,-0.2985688954334429,-0.2986398991234845,-0.1626714403109007,-0.28851356791722754
2019-11-29,Z304JN82,ST4000DM000,0,808189901.0,36368.0,36275.0,53024315128.0,188114188984.0,-0.27166030609840364,-0.2421172794041816,-0.24218943917296334,-0.08639665731243129,-0.24186075943522292
2019-11-30,Z304JN82,ST4000DM000,0,809969559.0,36392.0,36299.0,53051439824.0,188459812496.0,-0.21901980880667654,-0.1856656633749203,-0.1857389792224422,-0.042518252956759095,-0.17680856915105336
2019-12-01,Z304JN82,ST4000DM000,0,813078687.0,36416.0,36323.0,53072734552.0,188777694953.0,-0.12705492338282937,-0.129214047345659,-0.12928851927192106,-0.00807072639911382,-0.11697771458591794
2019-12-02,Z304JN82,ST4000DM000,0,815004004.0,36440.0,36347.0,53112410816.0,189098343929.0,-0.0701059790776785,-0.07276243131639769,-0.07283805932139993,0.0561117866552039,-0.05662615435648508
2019-12-03,Z304JN82,ST4000DM000,0,816990735.0,36464.0,36371.0,53140942312.0,189373156825.0,-0.011340470297401435,-0.01631081528713639,-0.016387599370878796,0.10226590828518434,-0.004901719581527716
2019-12-04,Z304JN82,ST4000DM000,0,819409744.0,36487.0,36394.0,53164877504.0,189694711395.0,0.06021138781981184,0.037788650074239025,0.03771075808170396,0.1409847950482526,0.05562028875448015
2019-12-05,Z304JN82,ST4000DM000,0,820441837.0,36511.0,36418.0,53189787744.0,189941524849.0,0.09073966278686199,0.09424026610350032,0.0941612180322251,0.18128097323645567,0.1020747550070571
2019-12-06,Z304JN82,ST4000DM000,0,822530830.0,36535.0,36442.0,53220462064.0,190188252100.0,0.15252997888070524,0.15069188213276163,0.15061167798274624,0.23090144515972746,0.14851299639713375
2019-12-07,Z304JN82,ST4000DM000,0,824462289.0,36559.0,36466.0,53248400504.0,190514105349.0,0.2096605973807665,0.20714349816202293,0.2070621379332674,0.27609620669315393,0.20984408882195374
2019-12-08,Z304JN82,ST4000DM000,0,826559767.0,36583.0,36490.0,53270313944.0,190842328512.0,0.2717018912577121,0.26359511419128423,0.2635125978837885,0.31154459590805095,0.2716212391425257
2019-12-09,Z304JN82,ST4000DM000,0,830014676.0,36618.0,36525.0,53324796048.0,191288845893.0,0.3738946315806638,0.3459203875672903,0.34583618531163185,0.39967785238619863,0.35566336193074916
2019-12-10,Z304JN82,ST4000DM000,0,832328983.0,36642.0,36549.0,53354816696.0,191579292996.0,0.44234950963348363,0.4023720035965516,0.40228664526215296,0.4482409084279438,0.41033041887519045
2019-12-11,Z304JN82,ST4000DM000,0,833537219.0,36666.0,36573.0,53398171664.0,191891618398.0,0.4780879177353589,0.4588236196258129,0.45873710521267413,0.5183742959774753,0.4691153417061457
2019-12-12,Z304JN82,ST4000DM000,0,834955590.0,36690.0,36597.0,53427559992.0,192108065630.0,0.5200419082122731,0.5152752356550742,0.5151875651631953,0.5659144763105978,0.5098543714123938
2019-12-13,Z304JN82,ST4000DM000,0,836024292.0,36714.0,36621.0,53457781032.0,192394584896.0,0.551653040652699,0.5717268516843355,0.5716380251137164,0.6148016975044848,0.5637821430042541
2019-12-14,Z304JN82,ST4000DM000,0,837226849.0,36737.0,36644.0,53498538736.0,192738964656.0,0.5872234696349234,0.6258263170457109,0.6257363825662992,0.6807336075513586,0.6286002381271827
2019-12-15,Z304JN82,ST4000DM000,0,839202350.0,36761.0,36668.0,53538571552.0,193089249153.0,0.6456568062874175,0.6822779330749722,0.6821868425168203,0.7454928987870733,0.6945297046168311
2019-12-16,Z304JN82,ST4000DM000,0,841747025.0,36785.0,36692.0,53561931368.0,193445338967.0,0.7209257385462142,0.7387295491042335,0.7386373024673414,0.7832810255967562,0.7615518299477679
2019-12-17,Z304JN82,ST4000DM000,0,844882426.0,36809.0,36716.0,53585807880.0,193692182407.0,0.8136677529382932,0.7951811651334948,0.7950877624178626,0.8219049883552351,0.8080119400726803
2019-12-18,Z304JN82,ST4000DM000,0,846625118.0,36832.0,36739.0,53617919072.0,193966091050.0,0.8652148330549867,0.8492806304948702,0.8491861198704453,0.8738498236786844,0.8595661791399423
2019-12-19,Z304JN82,ST4000DM000,0,848057470.0,36856.0,36763.0,53654120688.0,194188204561.0,0.9075823674783422,0.9057322465241315,0.9056365798209665,0.9324115544784239,0.9013716983844112
2019-12-20,Z304JN82,ST4000DM000,0,850029578.0,36880.0,36787.0,53686142544.0,194474443598.0,0.9659153425965915,0.9621838625533928,0.9620870397714876,0.9842118749608031,0.9552467261391244
2019-12-21,Z304JN82,ST4000DM000,0,851464787.0,36904.0,36811.0,53713785840.0,194719821456.0,1.0083673842122067,1.0186354785826541,1.0185374997220087,1.0289291952806894,1.0014309889451165
2019-12-22,Z304JN82,ST4000DM000,0,853356464.0,36928.0,36835.0,53741417936.0,195041919892.0,1.0643212910838205,1.0750870946119155,1.0749879596725298,1.0736283978628216,1.0620553620604078
2019-12-23,Z304JN82,ST4000DM000,0,855424624.0,36952.0,36859.0,53770065800.0,195372328925.0,1.1254953879489813,1.1315387106411767,1.131438419623051,1.1199707627880655,1.1242439300833045
2019-12-24,Z304JN82,ST4000DM000,0,858529062.0,36976.0,36883.0,53801483200.0,195674749527.0,1.2173215478804595,1.1879903266704381,1.1878888795735723,1.1707932819051055,1.1811646020402433
2019-12-25,Z304JN82,ST4000DM000,0,860319706.0,36999.0,36907.0,53835607984.0,195939758450.0,1.270287000024887,1.2420897920318135,1.2443393395240934,1.225995414710648,1.2310437632878117
2019-12-26,Z304JN82,ST4000DM000,0,861892732.0,37023.0,36930.0,53853033120.0,196180118444.0,1.3168155301654063,1.2985414080610749,1.298437696976676,1.254183275815546,1.2762835792248415
2019-12-27,Z304JN82,ST4000DM000,0,863222996.0,37047.0,36954.0,53867934056.0,196454045156.0,1.3561634040205415,1.354993024090336,1.354888156927197,1.278287851774148,1.3278412191834936
2019-12-28,Z304JN82,ST4000DM000,0,864276349.0,37071.0,36978.0,53884727136.0,196794785876.0,1.3873205284476688,1.4114446401195975,1.4113386168777184,1.3054532642313845,1.3919743854334938
2019-12-29,Z304JN82,ST4000DM000,0,865555038.0,37095.0,37002.0,53898372384.0,197142980655.0,1.42514286557169,1.4678962561488587,1.4677890768282396,1.327526570021703,1.4575105316533794
2019-12-30,Z304JN82,ST4000DM000,0,867560658.0,37119.0,37026.0,53911449200.0,197481959348.0,1.4844670920119576,1.52434787217812,1.5242395367787607,1.3486803488560437,1.5213120546218606
2019-12-31,Z304JN82,ST4000DM000,0,870343690.0,37142.0,37049.0,53934156848.0,197804962133.0,1.5667863850776984,1.5784473375394954,1.5783378942313433,1.3854134927375557,1.582106641513671
2020-01-01,Z304JN82,ST4000DM000,0,872839385.0,37166.0,37073.0,53965099080.0,198082994460.0,1.6406065381006256,1.6348989535687568,1.6347883541818644,1.4354673538891431,1.6344370276511582
2020-01-02,Z304JN82,ST4000DM000,1,875537199.0,37190.0,37097.0,53984570584.0,198360193903.0,1.7204051682647266,1.691350569598018,1.6912388141323857,1.4669655327415472,1.6866106509337715
2019-12-05,Z304JNST,ST4000DM000,0,816819608.0,36522.0,36438.0,54044234928.0,195987087995.0,-1.6837978732857628,-1.6833117020262947,-1.681872976342986,-1.7953963124335677,-1.7027063056240792
2019-12-06,Z304JNST,ST4000DM000,0,817874322.0,36546.0,36462.0,54069576776.0,196328544464.0,-1.6510337636391166,-1.6269781325167052,-1.6255373313120727,-1.7312754411265896,-1.6351673647260223
2019-12-07,Z304JNST,ST4000DM000,0,819105335.0,36570.0,36485.0,54091858544.0,196641081317.0,-1.6127930226340226,-1.5706445630071157,-1.571549004824114,-1.6748972962328177,-1.5733486265862808
2019-12-08,Z304JNST,ST4000DM000,0,821781714.0,36594.0,36509.0,54118385272.0,196987115975.0,-1.5296527827092838,-1.5143109934975265,-1.5152133597932007,-1.607778398183898,-1.5049041353051937
2019-12-09,Z304JNST,ST4000DM000,0,824347867.0,36618.0,36533.0,54151593328.0,197311567579.0,-1.4499366527801563,-1.457977423987937,-1.4588777147622873,-1.523754159496533,-1.440728699499244
2019-12-10,Z304JNST,ST4000DM000,0,825920251.0,36641.0,36557.0,54179618600.0,197587894287.0,-1.4010914096311777,-1.403991086541247,-1.402542069731374,-1.4528435905729462,-1.3860722062284527
2019-12-11,Z304JNST,ST4000DM000,0,827723435.0,36665.0,36581.0,54213927592.0,197763561933.0,-1.3450764915689561,-1.3476575170316578,-1.3462064247004606,-1.366033723324743,-1.3513257368010576
2019-12-12,Z304JNST,ST4000DM000,0,829307654.0,36689.0,36605.0,54239511168.0,198070806653.0,-1.295863600661753,-1.2913239475220684,-1.2898707796695472,-1.301301222985056,-1.290553764765817
2019-12-13,Z304JNST,ST4000DM000,0,830894869.0,36713.0,36628.0,54270110752.0,198367691241.0,-1.2465576406642547,-1.234990378012479,-1.2358824531815886,-1.2238770356206985,-1.2318309919883712
2019-12-14,Z304JNST,ST4000DM000,0,832739940.0,36737.0,36652.0,54297086664.0,198686862753.0,-1.1892415260115177,-1.1786568085028895,-1.1795468081506753,-1.1556215957750973,-1.1686999406176284
2019-12-15,Z304JNST,ST4000DM000,0,834962446.0,36760.0,36676.0,54319324896.0,198963649962.0,-1.1202006009130276,-1.1246704710561997,-1.1232111631197619,-1.0993536072619186,-1.1139523617981768
2019-12-16,Z304JNST,ST4000DM000,0,837030714.0,36784.0,36699.0,54341818336.0,199246096753.0,-1.0559509943555634,-1.0683369015466102,-1.0692228366318033,-1.0424398821266705,-1.0580853366981344
2019-12-17,Z304JNST,ST4000DM000,0,839448240.0,36808.0,36723.0,54368340728.0,199564469911.0,-0.9808518803420795,-1.0120033320370208,-1.01288719160089,-0.975331955183646,-0.995112197062904
2019-12-18,Z304JNST,ST4000DM000,0,841746119.0,36832.0,36747.0,54392317696.0,199737707413.0,-0.9094695345016663,-0.9556697625274314,-0.9565515465699764,-0.9146645532065079,-0.9608464019436291
2019-12-19,Z304JNST,ST4000DM000,0,842681300.0,36856.0,36771.0,54423010864.0,199942242646.0,-0.8804186516808636,-0.8993361930178421,-0.9002159015390632,-0.8370035761802287,-0.9203900209190913
2019-12-20,Z304JNST,ST4000DM000,0,843899803.0,36880.0,36795.0,54452987904.0,200194044005.0,-0.842566526937315,-0.8430026235082526,-0.8438802565081498,-0.7611545724294312,-0.870584559176466
2019-12-21,Z304JNST,ST4000DM000,0,845066385.0,36904.0,36819.0,54478066432.0,200540842410.0,-0.8063272994692017,-0.7866690539986633,-0.7875446114772364,-0.6976999630238169,-0.8019890013080474
2019-12-22,Z304JNST,ST4000DM000,0,846899636.0,36927.0,36843.0,54506341960.0,200905474823.0,-0.7493783666079488,-0.7326827165519734,-0.731208966446323,-0.6261561872098014,-0.7298659366513842
2019-12-23,Z304JNST,ST4000DM000,0,848737083.0,36951.0,36867.0,54533023768.0,201205424998.0,-0.6922990873171638,-0.676349147042384,-0.6748733214154097,-0.5586449000690411,-0.6705368010780681
